id,img_timestamp,pose_timestamp,img_path,lat_deg,lon_deg,alt_m,x_m,y_m,z_m,roll_rad,pitch_rad,yaw_rad,toggle_enabled
295,1776962048.0350647,1776962048.07659,/home/sylva0/on_board/logs/images/0000000295.jpg,36.1773409,-78.0339548,16.392,3.4985227584838867,6.444063186645508,-16.39244270324707,0.10200082510709763,0.0712859034538269,-1.2235090732574463,1
296,1776962049.0437994,1776962049.092604,/home/sylva0/on_board/logs/images/0000000296.jpg,36.1773371,-78.0339559,16.348,3.074164390563965,6.346891403198242,-16.348487854003906,0.1197369173169136,0.06857024133205414,-1.1930180788040161,1
297,1776962050.0516894,1776962050.1055214,/home/sylva0/on_board/logs/images/0000000297.jpg,36.1773354,-78.0339569,16.298,2.8835363388061523,6.2547149658203125,-16.298641204833984,0.11716880649328232,0.09139096736907959,-1.20066499710083,1
298,1776962051.0746,1776962051.1458764,/home/sylva0/on_board/logs/images/0000000298.jpg,36.1773351,-78.0339563,16.483,2.852938652038574,6.315996170043945,-16.487281799316406,0.12561023235321045,0.04698262736201286,-1.1992331743240356,1
299,1776962052.0565066,1776962052.105675,/home/sylva0/on_board/logs/images/0000000299.jpg,36.1773365,-78.0339553,16.572,3.0183401107788086,6.399030685424805,-16.57391357421875,0.09666837751865387,0.029013853520154953,-1.2097923755645752,1
300,1776962053.0664394,1776962053.1218038,/home/sylva0/on_board/logs/images/0000000300.jpg,36.1773406,-78.033955,16.477,3.4720458984375,6.430614471435547,-16.477468490600586,0.08646886795759201,0.03918085992336273,-1.2942864894866943,1
301,1776962054.0763597,1776962054.1392267,/home/sylva0/on_board/logs/images/0000000301.jpg,36.1773452,-78.0339533,16.518,3.976595878601074,6.578666687011719,-16.518373489379883,0.018937380984425545,-0.022013399749994278,-1.278944492340088,1
302,1776962055.0573428,1776962055.1004262,/home/sylva0/on_board/logs/images/0000000302.jpg,36.1773452,-78.0339558,16.557,3.9778642654418945,6.357166290283203,-16.5576114654541,0.10649644583463669,-0.022339748218655586,-1.195862054824829,1
303,1776962056.0661871,1776962056.1151857,/home/sylva0/on_board/logs/images/0000000303.jpg,36.1773461,-78.0339561,16.48,4.076112747192383,6.330299377441406,-16.480533599853516,0.09590382128953934,-0.05318068712949753,-1.244889497756958,1
304,1776962057.0944529,1776962057.1670635,/home/sylva0/on_board/logs/images/0000000304.jpg,36.1773485,-78.0339575,16.503,4.351981163024902,6.201208114624023,-16.503293991088867,0.08334663510322571,-0.06380248069763184,-1.279360294342041,1
305,1776962058.0786464,1776962058.131442,/home/sylva0/on_board/logs/images/0000000305.jpg,36.1773501,-78.0339614,16.456,4.524467468261719,5.850627899169922,-16.45677375793457,0.09157752245664597,-0.06327450275421143,-1.3325793743133545,1
306,1776962059.0868936,1776962059.146251,/home/sylva0/on_board/logs/images/0000000306.jpg,36.1773517,-78.0339651,16.147,4.70506477355957,5.518537521362305,-16.14776039123535,0.06803975254297256,-0.048317186534404755,-1.2921509742736816,1
307,1776962060.072381,1776962060.1151001,/home/sylva0/on_board/logs/images/0000000307.jpg,36.17735,-78.0339676,16.064,4.511455535888672,5.301483154296875,-16.064434051513672,0.10492801666259766,-0.05199400335550308,-1.2476027011871338,1
308,1776962061.0799599,1776962061.1278021,/home/sylva0/on_board/logs/images/0000000308.jpg,36.1773502,-78.0339694,16.027,4.537618637084961,5.137907028198242,-16.02786636352539,0.08553202450275421,-0.02267475612461567,-1.2403334379196167,1
309,1776962062.088913,1776962062.1412606,/home/sylva0/on_board/logs/images/0000000309.jpg,36.1773512,-78.0339704,15.972,4.646770477294922,5.04557991027832,-15.97218132019043,0.06555339694023132,-0.019767990335822105,-1.2706456184387207,1
310,1776962063.0981612,1776962063.1563737,/home/sylva0/on_board/logs/images/0000000310.jpg,36.1773535,-78.0339754,16.098,4.899805068969727,4.591653823852539,-16.0987606048584,0.061653390526771545,-0.04909814894199371,-1.3887550830841064,1
311,1776962064.081871,1776962064.1233575,/home/sylva0/on_board/logs/images/0000000311.jpg,36.1773516,-78.033978,16.148,4.69326114654541,4.36515998840332,-16.148147583007812,0.10628826916217804,-0.06406961381435394,-1.3341665267944336,1
312,1776962065.0902214,1776962065.13881,/home/sylva0/on_board/logs/images/0000000312.jpg,36.1773505,-78.03398,16.214,4.57084846496582,4.182586669921875,-16.214548110961914,0.10704173147678375,-0.024060828611254692,-1.2247487306594849,1
313,1776962066.1025152,1776962066.1577625,/home/sylva0/on_board/logs/images/0000000313.jpg,36.1773506,-78.0339829,16.204,4.582418441772461,3.916240692138672,-16.206363677978516,0.1312251091003418,-0.006297679618000984,-1.2096288204193115,1
314,1776962067.1111522,1776962067.1699877,/home/sylva0/on_board/logs/images/0000000314.jpg,36.1773522,-78.0339834,16.19,4.762656211853027,3.878507614135742,-16.19045639038086,0.11232243478298187,-0.0001995321363210678,-1.1943124532699585,1
315,1776962068.098252,1776962068.141593,/home/sylva0/on_board/logs/images/0000000315.jpg,36.1773545,-78.0339856,16.151,5.013849258422852,3.683195114135742,-16.15119171142578,0.09524346143007278,-0.02886027842760086,-1.2592880725860596,1
316,1776962069.1133008,1776962069.167547,/home/sylva0/on_board/logs/images/0000000316.jpg,36.1773572,-78.0339905,16.198,5.310508728027344,3.2426795959472656,-16.198272705078125,0.08442199975252151,0.005203768610954285,-1.2184021472930908,1
317,1776962070.1245317,1776962070.183967,/home/sylva0/on_board/logs/images/0000000317.jpg,36.1773584,-78.0339953,16.289,5.444907188415527,2.8098506927490234,-16.28929901123047,0.07145364582538605,0.0086333267390728,-1.2736704349517822,1
318,1776962071.1075118,1776962071.1488857,/home/sylva0/on_board/logs/images/0000000318.jpg,36.1773565,-78.0339997,16.232,5.232586860656738,2.4167098999023438,-16.232742309570312,-0.027669019997119904,-0.002998465672135353,-2.64389967918396,1
319,1776962072.1166775,1776962072.164871,/home/sylva0/on_board/logs/images/0000000319.jpg,36.1773511,-78.0340041,16.188,4.626768112182617,2.0056838989257812,-16.18360137939453,-0.06067561358213425,-0.03271547704935074,3.0946266651153564,1
320,1776962073.1378276,1776962073.2034237,/home/sylva0/on_board/logs/images/0000000320.jpg,36.1773417,-78.0340088,16.047,3.585803985595703,1.5967140197753906,-16.047842025756836,-0.10920137912034988,0.05198115482926369,-3.0765461921691895,1
321,1776962074.127828,1776962074.1809194,/home/sylva0/on_board/logs/images/0000000321.jpg,36.1773325,-78.0340088,16.114,2.552553176879883,1.5980720520019531,-16.115652084350586,-0.017200740054249763,0.04451129212975502,-2.9193007946014404,1
322,1776962075.1349285,1776962075.192176,/home/sylva0/on_board/logs/images/0000000322.jpg,36.1773217,-78.0340097,16.154,1.3652706146240234,1.5183086395263672,-16.154130935668945,0.007478576153516769,0.06900814175605774,-2.9131765365600586,1
323,1776962076.1198869,1776962076.1584136,/home/sylva0/on_board/logs/images/0000000323.jpg,36.1773132,-78.034014,16.204,0.4194793701171875,1.1304759979248047,-16.20460319519043,0.0012244759127497673,0.05865442380309105,-2.8420162200927734,1
324,1776962077.1283917,1776962077.1737516,/home/sylva0/on_board/logs/images/0000000324.jpg,36.1773058,-78.0340181,16.341,-0.40529918670654297,0.7583122253417969,-16.341360092163086,-0.023163460195064545,0.0947529524564743,-2.8188228607177734,1
325,1776962078.1419716,1776962078.1989639,/home/sylva0/on_board/logs/images/0000000325.jpg,36.1772979,-78.0340231,16.314,-1.286208152770996,0.31157684326171875,-16.314727783203125,-0.003962531685829163,0.07211141288280487,-2.836055040359497,1
326,1776962079.129623,1776962079.1707,/home/sylva0/on_board/logs/images/0000000326.jpg,36.1772929,-78.0340252,16.135,-1.8471651077270508,0.12182807922363281,-16.135417938232422,0.00963686779141426,0.01212778314948082,-2.8881020545959473,1
327,1776962080.1413715,1776962080.188301,/home/sylva0/on_board/logs/images/0000000327.jpg,36.1772846,-78.0340267,16.09,-2.766364097595215,-0.014492034912109375,-16.090839385986328,0.03883713483810425,0.04353300854563713,-2.8397927284240723,1
328,1776962081.1503186,1776962081.202483,/home/sylva0/on_board/logs/images/0000000328.jpg,36.1772784,-78.0340309,16.106,-3.458359718322754,-0.39501953125,-16.106740951538086,-0.00747727369889617,0.07270786166191101,-2.8383395671844482,1
329,1776962082.1597025,1776962082.2178297,/home/sylva0/on_board/logs/images/0000000329.jpg,36.1772689,-78.0340354,16.02,-4.511109352111816,-0.7929277420043945,-16.020313262939453,0.029581556096673012,0.05252224579453468,-2.854419469833374,1
